entrez_id_human,entrez_id_mouse,pleiotropy_HPO,pleiotropy_MPO,median_exp,mean_exp,count_exp
3909,16774.0,2.0,2.0,4.1294,8.04567941509434,17.0
3910,16775.0,1.0,2.0,14.2682,37.72588885471698,30.0
3911,16776.0,1.0,2.0,50.6411,55.931694716981134,42.0
3912,16777.0,1.0,1.0,53.183,72.78900039622643,43.0
3913,16779.0,2.0,2.0,92.4075,121.95371703773586,52.0
3914,16780.0,2.0,2.0,2.1911,9.927098584905659,13.0
3915,226519.0,,2.0,42.1655,74.75888226415094,41.0
3918,16782.0,2.0,2.0,3.30014,4.927938498113208,7.0
10319,23928.0,1.0,1.0,1.94347,7.608253898113212,12.0
3916,16783.0,,2.0,190.278,190.39624716981132,53.0
3920,16784.0,1.0,2.0,44.9289,46.46946981132077,53.0
27074,239739.0,,1.0,0.165886,4.05199028490566,3.0
24141,76161.0,,0.0,1.23589,16.395837298113214,12.0
55004,66508.0,,1.0,65.7476,66.09423396226417,53.0
28956,83409.0,1.0,1.0,35.0665,34.12936603773584,53.0
8649,56692.0,,1.0,18.7486,19.082836603773586,48.0
389541,66096.0,,1.0,84.6472,89.62038490566037,53.0
10542,68576.0,,1.0,76.3672,81.93645471698115,53.0
10314,14768.0,,1.0,35.0667,39.68934283018868,52.0
55915,71835.0,,1.0,9.72075,11.59071283018868,24.0
347404,236285.0,,1.0,0.296751,0.3886027867924529,0.0
51056,66988.0,,,37.5105,41.410766037735854,53.0
9741,17775.0,,1.0,303.47,304.08700566037743,53.0
55353,114128.0,,2.0,35.3373,40.57398830188678,51.0
7805,16792.0,,1.0,25.8732,69.31338649056603,44.0
9215,16795.0,1.0,2.0,7.66597,8.89138,19.0
120071,228366.0,,1.0,0.475833,6.352904547169811,12.0
23367,73158.0,,2.0,53.3902,52.895052830188696,53.0
55132,214048.0,,,6.42915,6.452074528301885,2.0
113251,207214.0,,,12.9383,12.211887358490564,37.0
23185,217980.0,,1.0,16.3763,15.938989433962268,39.0
55323,67557.0,,1.0,18.1328,16.45126211320755,38.0
51520,107045.0,1.0,0.0,,,
23395,102436.0,1.0,,8.37134,9.007834339622642,15.0
81887,76130.0,1.0,,22.3495,26.448776037735854,47.0
3927,16796.0,,2.0,37.9471,47.58100207547168,52.0
27040,16797.0,1.0,2.0,12.92,20.284444716981135,34.0
7462,56743.0,,1.0,2.81443,7.113988698113208,4.0
9113,16798.0,,2.0,10.2864,9.971884528301883,28.0
26524,50523.0,,2.0,11.386,16.08732867924528,31.0
54900,240754.0,,1.0,0.312033,0.8687110490566038,1.0
143903,244864.0,,1.0,7.01922,9.883130622641508,17.0
81606,77889.0,,1.0,24.7047,37.04110999999999,38.0
79081,102308570.0,,,3.72041,3.923649867924528,2.0
107984640,380787.0,,,,,
3929,16803.0,,1.0,0.161554,15.014655466037738,2.0
3930,98386.0,2.0,2.0,20.1414,24.86403603773585,34.0
10660,16814.0,1.0,2.0,0.0,0.30474604,0.0
85474,16815.0,,1.0,0.329063,0.5388698679245283,0.0
167691,75782.0,1.0,1.0,3.48693,3.7561940754716976,0.0
150082,385668.0,,1.0,0.6576,1.5760468867924529,1.0
3931,16816.0,1.0,2.0,28.4765,32.174742452830195,42.0
448835,78382.0,,,0.0,4.471596226415095,2.0
3932,16818.0,1.0,1.0,1.07483,4.934166216981132,4.0
253558,225010.0,,1.0,2.83487,3.005231320754717,0.0
51451,30949.0,,2.0,23.6472,25.2784803773585,52.0
9836,329504.0,,,2.86669,2.839581698113208,0.0
414332,332578.0,,,5.97174,11.466456654716984,21.0
286256,77701.0,,,2.9707,7.537576264150943,8.0
389812,102636769.0,,,0.0712309,0.22502209999999997,0.0
3934,16819.0,,2.0,0.6709,32.02831035849057,12.0
158062,620709.0,,1.0,4.47022,7.271281394339622,15.0
138307,78076.0,,1.0,0.0364466,1.4066583415094354,2.0
392399,77704.0,,,0.0,0.03441494716981132,0.0
84458,212391.0,,0.0,3.29959,3.191685849056602,0.0
254251,209707.0,,1.0,1.38584,1.4597278301886794,0.0
3936,18826.0,,1.0,10.6157,44.047549283018874,27.0
3937,16822.0,1.0,2.0,4.34304,6.920221750943395,6.0
3938,226413.0,1.0,0.0,0.0119525,0.04139289490566038,0.0
197021,235435.0,,0.0,0.179013,0.5068939075471698,1.0
57146,233806.0,,,,,
60526,68832.0,,1.0,6.76418,6.903168698113207,4.0
8861,16825.0,,2.0,63.2163,70.95229622641509,53.0
9079,16826.0,,,12.47,20.222475832075478,32.0
11155,24131.0,1.0,2.0,5.53971,30.408414886792443,19.0
149086,332942.0,,,,,
3939,16828.0,1.0,2.0,195.809,240.8879679245284,53.0
3945,16832.0,,0.0,370.519,379.2630603773585,53.0
3948,16833.0,,1.0,0.0669648,6.8410745075471695,1.0
197257,52815.0,1.0,,15.5763,17.953352830188678,36.0
3949,16835.0,1.0,2.0,16.8015,21.418590377358488,37.0
388633,546840.0,,0.0,0.0,0.24924334528301886,0.0
401944,435811.0,,,2.0056,3.405053050943396,3.0
143458,241576.0,,0.0,6.14931,9.864755358490564,19.0
753,52662.0,,1.0,4.3138,5.091817735849057,5.0
26119,100017.0,1.0,0.0,14.7762,20.115578679245278,39.0
23641,434784.0,,1.0,64.3237,81.52869033962263,49.0
116842,259301.0,,1.0,2.84753,4.855088150943397,3.0
3950,16841.0,,1.0,0.0,0.7266039301886793,1.0
51176,16842.0,,2.0,3.05317,3.6535141547169823,3.0
10637,13590.0,,2.0,0.956016,2.741972030188679,2.0
7044,320202.0,,2.0,0.244765,4.235291516981132,6.0
389170,624866.0,,,0.237109,0.4634747056603773,0.0
149018,69332.0,,0.0,0.0,36.771000269811324,1.0
93273,213409.0,,,0.15847,2.529220409433962,1.0
221496,224640.0,1.0,2.0,37.8179,36.83118113207548,53.0
23592,380664.0,2.0,1.0,13.8135,14.018770377358488,36.0
55891,57275.0,,,0.0937426,0.12264766226415094,0.0
79165,69757.0,,,15.8652,16.737653207547165,43.0
114823,232798.0,,,246.764,257.6337075471698,53.0
94059,243813.0,,,4.35946,4.415060283018867,1.0
123169,235497.0,,0.0,15.3681,17.257827735849055,44.0
3952,16846.0,1.0,2.0,0.103198,5.898470381132077,3.0
3953,16847.0,1.0,2.0,3.17524,5.157558320754715,8.0
54741,230514.0,,1.0,41.4485,45.506950943396234,53.0
23484,68192.0,,1.0,14.4297,15.646814528301885,48.0
3954,56384.0,2.0,2.0,18.4272,19.29718094339623,52.0
137994,270035.0,,,1.27455,1.8923643584905654,3.0
25875,68614.0,,1.0,32.9356,31.29020018867924,52.0
163747,242602.0,,1.0,0.0641049,0.7647500415094339,2.0
3955,16848.0,1.0,2.0,9.98538,11.759499509433962,26.0
3956,16852.0,,1.0,379.928,795.1449320754716,53.0
85329,56072.0,,1.0,0.16969,2.4793154867924536,3.0
3957,107753.0,,1.0,0.536545,4.57228189245283,5.0
3958,16854.0,,2.0,173.69,209.12122622641502,52.0
3959,19039.0,,1.0,155.348,146.96057924528301,53.0
3964,56048.0,,1.0,24.9081,23.808283396226415,48.0
9211,56839.0,1.0,1.0,0.179218,3.0264154816981135,8.0
55203,246316.0,,,1.73994,3.585710269622641,7.0
203190,213469.0,1.0,1.0,2.17242,18.973746264150947,15.0
163175,243914.0,1.0,1.0,29.8727,49.61081867924528,42.0
5641,19141.0,,2.0,48.2485,53.9093716981132,53.0
55366,107515.0,1.0,2.0,16.3731,15.610378000000006,36.0
8549,14160.0,,2.0,0.797937,1.8312495660377357,2.0
59352,329252.0,,,1.76001,7.928094286792451,5.0
51557,266744.0,,,0.0,0.04988687358490566,0.0
3973,16867.0,1.0,2.0,0.0558936,0.3664899437735849,0.0
340596,237091.0,,1.0,0.102854,0.44105325660377365,0.0
10184,218454.0,,1.0,9.69459,10.196142509433962,26.0
375612,269629.0,,,0.117016,1.9153377943396226,2.0
375323,269788.0,,0.0,0.116838,4.628157226415095,9.0
222662,328789.0,0.0,1.0,0.0,0.20876998490566032,0.0
10186,108927.0,,,,,
255349,333048.0,,,,,
64077,76429.0,,,12.8209,22.943197924528295,37.0
3975,16869.0,1.0,2.0,0.0,2.5068019037735843,2.0
9355,16870.0,,2.0,0.0580165,6.124030411132074,8.0
8022,16871.0,2.0,2.0,0.00830185,1.70971914,1.0
89884,16872.0,2.0,1.0,1.39596,1.598238132075472,0.0
64211,16873.0,,2.0,0.0,0.2412896332075472,0.0
26468,16874.0,,1.0,2.57353,3.5242103943396224,2.0
431707,16875.0,,2.0,0.0,0.18703907169811318,0.0
56956,16876.0,,1.0,0.00642551,0.14180452264150945,0.0
11019,79464.0,1.0,1.0,2.87201,2.8890239622641514,0.0
3976,16878.0,,2.0,2.69246,3.5259698603773586,4.0
3977,16880.0,2.0,2.0,14.5374,20.76552661698113,37.0
3978,16881.0,1.0,2.0,7.72399,11.824706415094338,23.0
3980,16882.0,2.0,2.0,10.2672,10.661164339622646,29.0
3981,319583.0,2.0,2.0,8.53393,9.176084716981128,17.0
353514,232801.0,,,1.1208,3.9521387547169815,2.0
3982,233187.0,0.0,0.0,0.0,0.011542149056603772,0.0
51474,65970.0,,1.0,41.1621,47.0684483018868,40.0
22998,77569.0,,1.0,17.4922,20.221984015094332,34.0
8994,29806.0,,1.0,6.29483,6.8088332075471705,11.0
80774,67803.0,,,7.9792,13.876312566037736,18.0
54923,72699.0,,1.0,19.929,25.55751773584906,48.0
3984,16885.0,2.0,1.0,16.5312,25.013666226415097,46.0
3985,16886.0,,2.0,23.1614,27.831543018867926,46.0
3987,110829.0,,2.0,12.2094,13.798926981132071,32.0
55679,225341.0,1.0,1.0,26.935,77.71610688679243,43.0
79727,83557.0,,2.0,0.00712057,0.24284280641509431,1.0
389421,380669.0,1.0,1.0,0.0,0.12985107924528302,0.0
55957,75660.0,,,10.8956,11.745769433962263,30.0
91750,217708.0,,1.0,8.44549,9.093015660377358,18.0
132660,231506.0,,,3.64403,3.963464528301886,0.0
8825,108030.0,,1.0,4.35343,6.072759867924529,5.0
64130,22342.0,,1.0,11.4221,15.542833773584904,34.0
55327,22343.0,,1.0,12.4445,13.099357169811322,37.0
286826,72568.0,,2.0,1.75489,1.9579079811320756,0.0
140828,100043820.0,,1.0,0.0,2.7877589807547176,3.0
645323,320203.0,,,0.194503,3.002781928490565,8.0
646113,74284.0,,0.0,0.0273917,1.8338024943396225,2.0
338799,,,,22.5808,29.508901886792458,46.0
105379037,100039691.0,,1.0,,,
103724389,328957.0,,,0.0,0.33944011132075474,0.0
646730,102635744.0,,0.0,,,
400360,,,,,,
378805,232685.0,,2.0,10.2925,12.220936603773584,29.0
84894,235402.0,1.0,0.0,2.61064,10.39966712075472,13.0
158038,242384.0,,,0.159821,0.7734870150943396,1.0
645191,237403.0,,,0.587302,2.9925719358490555,6.0
339398,320747.0,,,0.0921079,0.8661460011320758,2.0
55180,72635.0,1.0,0.0,4.33346,4.324391320754716,0.0
3988,16889.0,1.0,2.0,18.6217,27.11012905660378,49.0
3990,15450.0,1.0,1.0,0.223201,0.9522651584905663,1.0
3991,16890.0,1.0,2.0,5.39162,21.418264056603775,11.0
8513,67717.0,,,0.724085,544.7711151584906,1.0
9388,16891.0,,1.0,0.236068,2.681607466037736,2.0
200879,239759.0,1.0,0.0,0.346169,3.552150811320755,7.0
149998,320355.0,,1.0,0.0709627,0.23782429056603777,0.0
643414,240633.0,,,0.0,0.6081728679245283,2.0
340654,78753.0,,1.0,0.0,1.4762943641509436,2.0
643418,70166.0,1.0,0.0,0.0344613,0.6511465245283018,2.0
51601,623661.0,1.0,2.0,5.86258,6.2890033962264145,8.0
387787,67164.0,1.0,,1.69588,2.5473143773584903,1.0
9516,56722.0,1.0,1.0,42.8716,53.82845509433962,49.0
101929989,436336.0,,,,,
167410,66643.0,,,0.0617603,3.328004299056602,10.0
128077,280411.0,,,24.5773,28.648575283018857,48.0
198437,277496.0,,,0.135587,2.1506575301886794,1.0
135927,76606.0,,0.0,,,
3996,16897.0,,1.0,24.9561,25.26528471698114,45.0
3993,217325.0,,1.0,7.53381,19.511025018867922,24.0
3998,70361.0,1.0,1.0,32.6705,37.50488018867924,48.0
79748,235416.0,,,0.126,7.40085875471698,6.0
10960,66890.0,,,96.2598,94.39138113207548,53.0
81562,214895.0,1.0,,18.3678,20.83676698113207,47.0
64327,56873.0,1.0,1.0,7.61705,7.9175073584905675,13.0
55716,74775.0,,1.0,26.1262,29.174022452830183,43.0
55788,68421.0,2.0,1.0,51.1187,52.30495660377358,53.0
92255,320506.0,1.0,,5.71512,6.005134339622643,3.0
29995,30937.0,,,6.97604,14.628809905660384,19.0
64788,76483.0,1.0,2.0,9.42943,9.391264528301887,21.0
91289,105847.0,,,82.2978,77.69353396226413,53.0
89782,239833.0,,,3.99593,4.636066226415094,2.0
4000,16905.0,2.0,2.0,105.189,115.12167018867923,50.0
4001,16906.0,2.0,2.0,2.6238,8.132067132075472,10.0
84823,16907.0,2.0,2.0,13.7719,19.452884905660373,40.0
160492,74071.0,,,0.0109218,0.19079343132075471,0.0
256329,72000.0,,,3.03148,7.114482943396226,14.0
4004,109594.0,1.0,1.0,0.16214,1.0091467339622644,0.0
4005,16909.0,,2.0,15.6476,17.182198075471696,43.0
55885,109593.0,,0.0,8.6931,17.443652935849062,26.0
8543,16911.0,,2.0,26.647,28.583417169811316,48.0
4008,380928.0,,2.0,7.49971,11.391606792452828,19.0
25802,93689.0,1.0,,38.1162,215.56197586792456,33.0
442721,93677.0,1.0,1.0,0.114723,15.564512588679245,3.0
56203,320502.0,2.0,2.0,0.195015,4.336956681132076,3.0
22853,231876.0,,1.0,8.94044,9.974066981132077,17.0
114783,381983.0,,1.0,1.7748,9.778489481132075,12.0
