	MGI	MP_became
12122	MGI:96688	"{'MP:0010768', 'MP:0005384', ""'MP:0008770'"", 'MP:0010771', ""'MP:0001140'"", ""'MP:0011085'"", ""'MP:0002282'"", 'MP:0005388', ""'MP:0002655'"", 'MP:0005381', ""'MP:0001208'"", ""'MP:0000467'"", ""MP:0001208'"", ""'MP:0020855'"", 'MP:0005389', ""'MP:0001231'"", 'MP:0005391', ""'MP:0011086'"", ""'MP:0002006""}"
12123	MGI:96689	{'MP:0005376', 'MP:0005381'}
12124	MGI:96690	"{'MP:0010768', ""'MP:0000351'"", 'MP:0005384', 'MP:0010771', 'MP:0005386', ""'MP:0009674'"", ""'MP:0001262'"", ""'MP:0001200'"", ""'MP:0001212'"", ""'MP:0000764'"", ""'MP:0001402'"", 'MP:0005382', 'MP:0005381', ""'MP:0001242'"", ""'MP:0000763'"", ""'MP:0005376"", 'MP:0005378', ""MP:0001265'"", ""'MP:0011088'"", ""'MP:0002796'"", ""'MP:0011086'""}"
12125	MGI:96691	{'MP:0005384', 'MP:0001186', 'MP:0010771', 'MP:0005376', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
12126	MGI:96692	"{'MP:0005385', ""'MP:0014045'"", ""'MP:0003331'"", ""'MP:0001656'"", 'MP:0005384', ""'MP:0008019'"", 'MP:0005387', ""'MP:0003888'"", ""'MP:0008866'"", ""MP:0000598'"", 'MP:0005370', 'MP:0005378', ""'MP:0002628'"", ""'MP:0001860'"", ""'MP:0000607'"", ""'MP:0008986'"", ""'MP:0002006"", ""'MP:0003887'""}"
12127	MGI:96693	{'MP:0010768', 'MP:0005384', 'MP:0005389'}
12128	MGI:96699	"{'MP:0010768', 'MP:0005384', 'MP:0005367', 'MP:0010771', 'MP:0005376', ""MP:0002095'"", 'MP:0005377', ""'MP:0001219'"", 'MP:0005371', 'MP:0005382', ""'MP:0002095'"", 'MP:0005387', ""'MP:0011278'"", ""'MP:0001186"", 'MP:0005378', ""'MP:0000575'"", 'MP:0005389', 'MP:0005379', ""'MP:0011276'"", ""'MP:0001192'""}"
12129	MGI:1914059	{'nan'}
12130	MGI:2442728	{'nan'}
12131	MGI:2148866	{'nan'}
12132	MGI:1922956	{'nan'}
12133	MGI:1918060	{'MP:0010771', 'MP:0005378', 'MP:0005379', 'MP:0005386'}
12134	MGI:2444913	{'nan'}
12135	MGI:1339999	{'MP:0010768', 'MP:0005387', 'MP:0005389', 'MP:0010771', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005385'}
12136	MGI:1918093	{'MP:0005379', 'MP:0005387', 'MP:0005389'}
12137	MGI:1309993	"{""'MP:0010771"", ""'MP:0010771'"", ""MP:0010771'""}"
12138	MGI:1919138	"{'MP:0005387', 'MP:0005388', 'MP:0010771', 'MP:0005379', ""'MP:0005379"", 'MP:0005397', ""MP:0010771'""}"
12139	MGI:1309991	"{'MP:0005387', 'MP:0005389', 'MP:0005367', 'MP:0005379', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12140	MGI:1309994	{'nan'}
12141	MGI:1309995	{'nan'}
12142	MGI:1309993	"{""'MP:0010771"", ""'MP:0010771'"", ""MP:0010771'""}"
12143	MGI:1919138	"{'MP:0005387', 'MP:0005388', 'MP:0010771', 'MP:0005379', ""'MP:0005379"", 'MP:0005397', ""MP:0010771'""}"
12144	MGI:1309991	"{'MP:0005387', 'MP:0005389', 'MP:0005367', 'MP:0005379', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12145	MGI:1309994	{'nan'}
12146	MGI:1309993	"{""'MP:0010771"", ""'MP:0010771'"", ""MP:0010771'""}"
12147	MGI:1919138	"{'MP:0005387', 'MP:0005388', 'MP:0010771', 'MP:0005379', ""'MP:0005379"", 'MP:0005397', ""MP:0010771'""}"
12148	MGI:1309991	"{'MP:0005387', 'MP:0005389', 'MP:0005367', 'MP:0005379', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12149	MGI:1309994	{'nan'}
12150	MGI:1309993	"{""'MP:0010771"", ""'MP:0010771'"", ""MP:0010771'""}"
12151	MGI:1919138	"{'MP:0005387', 'MP:0005388', 'MP:0010771', 'MP:0005379', ""'MP:0005379"", 'MP:0005397', ""MP:0010771'""}"
12152	MGI:1309991	"{'MP:0005387', 'MP:0005389', 'MP:0005367', 'MP:0005379', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12153	MGI:1309994	{'nan'}
12154	MGI:1858899	{'nan'}
12155	MGI:109364	{'MP:0010771', 'MP:0005378', 'MP:0005382', 'MP:0005381', 'MP:0005371'}
12156	MGI:3588208	{'nan'}
12157	MGI:96701	{'MP:0010768', 'MP:0001186', 'MP:0010771', 'MP:0005378', 'MP:0005391', 'MP:0005382', 'MP:0005381'}
12158	MGI:3629968	{'nan'}
12159	MGI:96702	"{""'MP:0000468'"", ""'MP:0003755'"", 'MP:0010768', 'MP:0005387', ""MP:0002111'"", ""'MP:0001216'"", ""'MP:0000764'"", 'MP:0010771', ""'MP:0005371"", 'MP:0005386', 'MP:0005378', ""'MP:0011087'"", ""'MP:0009546'"", 'MP:0005382', ""'MP:0000572'"", ""'MP:0000470'"", 'MP:0005381'}"
12160	MGI:3646939	{'nan'}
12161	MGI:3646318	{'nan'}
12162	MGI:1100845	"{'MP:0010768', 'MP:0010771', 'MP:0005376', 'MP:0005386', ""'MP:0005376"", 'MP:0005378', 'MP:0005382', 'MP:0005381', ""MP:0010771'""}"
12163	MGI:1333768	"{'MP:0010768', 'MP:0010771', 'MP:0005386', 'MP:0005378', 'MP:0005382', ""'MP:0005378"", 'MP:0005381', ""MP:0010771'""}"
12164	MGI:3646939	{'nan'}
12165	MGI:3646318	{'nan'}
12166	MGI:1100845	"{'MP:0010768', 'MP:0010771', 'MP:0005376', 'MP:0005386', ""'MP:0005376"", 'MP:0005378', 'MP:0005382', 'MP:0005381', ""MP:0010771'""}"
12167	MGI:1333768	"{'MP:0010768', 'MP:0010771', 'MP:0005386', 'MP:0005378', 'MP:0005382', ""'MP:0005378"", 'MP:0005381', ""MP:0010771'""}"
12168	MGI:3646939	{'nan'}
12169	MGI:3646318	{'nan'}
12170	MGI:1100845	"{'MP:0010768', 'MP:0010771', 'MP:0005376', 'MP:0005386', ""'MP:0005376"", 'MP:0005378', 'MP:0005382', 'MP:0005381', ""MP:0010771'""}"
12171	MGI:1333768	"{'MP:0010768', 'MP:0010771', 'MP:0005386', 'MP:0005378', 'MP:0005382', ""'MP:0005378"", 'MP:0005381', ""MP:0010771'""}"
12172	MGI:96704	{'MP:0005376', 'MP:0005384', 'MP:0005367'}
12173	MGI:1861586	"{""'MP:0005375"", 'MP:0010771', 'MP:0005379', ""MP:0001274'"", ""'MP:0000410'""}"
12174	MGI:2146034	{'MP:0005387', 'MP:0005389', 'MP:0005367', 'MP:0010771', 'MP:0005390', 'MP:0005370', 'MP:0005379', 'MP:0005391', 'MP:0005397'}
12175	MGI:3607712	{'nan'}
12176	MGI:3629975	{'MP:0005378', 'MP:0005385'}
12177	MGI:1923500	{'MP:0010771', 'MP:0005375'}
12178	MGI:1924305	{'MP:0005387', 'MP:0001186', 'MP:0010771', 'MP:0005379', 'MP:0005371'}
12179	MGI:3588209	{'MP:0005376', 'MP:0005390'}
12180	MGI:1917529	{'nan'}
12181	MGI:2385030	{'nan'}
12182	MGI:96705	{'MP:0010768', 'MP:0005380', 'MP:0005384', 'MP:0005387', 'MP:0005389', 'MP:0003631', 'MP:0005376', 'MP:0005370', 'MP:0005386', 'MP:0005378', 'MP:0005397', 'MP:0005381', 'MP:0005385'}
12183	MGI:1921377	{'MP:0005376', 'MP:0005391', 'MP:0005386'}
12184	MGI:1928858	{'nan'}
12185	MGI:3690448	{'nan'}
12186	MGI:109362	"{'MP:0010771', ""'MP:0005386"", 'MP:0005386', ""MP:0010771'""}"
12187	MGI:3665486	{'nan'}
12188	MGI:2149248	{'nan'}
12189	MGI:1928858	{'nan'}
12190	MGI:3690448	{'nan'}
12191	MGI:109362	"{'MP:0010771', ""'MP:0005386"", 'MP:0005386', ""MP:0010771'""}"
12192	MGI:3665486	{'nan'}
12193	MGI:96700	{'nan'}
12194	MGI:1859268	{'nan'}
12195	MGI:1928858	{'nan'}
12196	MGI:3690448	{'nan'}
12197	MGI:109362	"{'MP:0010771', ""'MP:0005386"", 'MP:0005386', ""MP:0010771'""}"
12198	MGI:3665486	{'nan'}
12199	MGI:1928858	{'nan'}
12200	MGI:3690448	{'nan'}
12201	MGI:109362	"{'MP:0010771', ""'MP:0005386"", 'MP:0005386', ""MP:0010771'""}"
12202	MGI:3665486	{'nan'}
12203	MGI:1913572	{'nan'}
12204	MGI:96696	{'MP:0005384', 'MP:0001186', 'MP:0010771', 'MP:0005376', 'MP:0002006', 'MP:0005371'}
12205	MGI:3045312	{'MP:0010768', 'MP:0010771', 'MP:0005390', 'MP:0005371'}
12206	MGI:3704118	{'nan'}
12207	MGI:5010781	{'nan'}
12208	MGI:5011587	{'nan'}
12209	MGI:5011853	{'nan'}
12210	MGI:3780866	{'nan'}
12211	MGI:3781411	{'nan'}
12212	MGI:3781416	{'nan'}
12213	MGI:3781428	{'nan'}
12214	MGI:3781463	{'nan'}
12215	MGI:5595335	{'nan'}
12216	MGI:3779677	{'nan'}
12217	MGI:3779678	{'nan'}
12218	MGI:3779917	{'nan'}
12219	MGI:3779918	{'nan'}
12220	MGI:3780046	{'nan'}
12221	MGI:3842085	{'nan'}
12222	MGI:3645300	{'nan'}
12223	MGI:1925013	{'nan'}
12224	MGI:3704118	{'nan'}
12225	MGI:5010781	{'nan'}
12226	MGI:5011587	{'nan'}
12227	MGI:5011853	{'nan'}
12228	MGI:3780866	{'nan'}
12229	MGI:3781411	{'nan'}
12230	MGI:3781416	{'nan'}
12231	MGI:3781428	{'nan'}
12232	MGI:3781463	{'nan'}
12233	MGI:5595335	{'nan'}
12234	MGI:3779677	{'nan'}
12235	MGI:3779678	{'nan'}
12236	MGI:3779917	{'nan'}
12237	MGI:3779918	{'nan'}
12238	MGI:3780046	{'nan'}
12239	MGI:3842085	{'nan'}
12240	MGI:3645300	{'nan'}
12241	MGI:1925013	{'nan'}
12242	MGI:3704118	{'nan'}
12243	MGI:5010781	{'nan'}
12244	MGI:5011587	{'nan'}
12245	MGI:5011853	{'nan'}
12246	MGI:3780866	{'nan'}
12247	MGI:3781411	{'nan'}
12248	MGI:3781416	{'nan'}
12249	MGI:3781428	{'nan'}
12250	MGI:3781463	{'nan'}
12251	MGI:5595335	{'nan'}
12252	MGI:3779677	{'nan'}
12253	MGI:3779678	{'nan'}
12254	MGI:3779917	{'nan'}
12255	MGI:3779918	{'nan'}
12256	MGI:3780046	{'nan'}
12257	MGI:3842085	{'nan'}
12258	MGI:3645300	{'nan'}
12259	MGI:1925013	{'nan'}
12260	MGI:3704118	{'nan'}
12261	MGI:5010781	{'nan'}
12262	MGI:5011587	{'nan'}
12263	MGI:5011853	{'nan'}
12264	MGI:3780866	{'nan'}
12265	MGI:3781411	{'nan'}
12266	MGI:3781416	{'nan'}
12267	MGI:3781428	{'nan'}
12268	MGI:3781463	{'nan'}
12269	MGI:5595335	{'nan'}
12270	MGI:3779677	{'nan'}
12271	MGI:3779678	{'nan'}
12272	MGI:3779917	{'nan'}
12273	MGI:3779918	{'nan'}
12274	MGI:3780046	{'nan'}
12275	MGI:3842085	{'nan'}
12276	MGI:3645300	{'nan'}
12277	MGI:1925013	{'nan'}
12278	MGI:3704118	{'nan'}
12279	MGI:5010781	{'nan'}
12280	MGI:5011587	{'nan'}
12281	MGI:5011853	{'nan'}
12282	MGI:3780866	{'nan'}
12283	MGI:3781411	{'nan'}
12284	MGI:3781416	{'nan'}
12285	MGI:3781428	{'nan'}
12286	MGI:3781463	{'nan'}
12287	MGI:5595335	{'nan'}
12288	MGI:3779677	{'nan'}
12289	MGI:3779678	{'nan'}
12290	MGI:3779917	{'nan'}
12291	MGI:3779918	{'nan'}
12292	MGI:3780046	{'nan'}
12293	MGI:3842085	{'nan'}
12294	MGI:3645300	{'nan'}
12295	MGI:1925013	{'nan'}
12296	MGI:3704118	{'nan'}
12297	MGI:5010781	{'nan'}
12298	MGI:5011587	{'nan'}
12299	MGI:5011853	{'nan'}
12300	MGI:3780866	{'nan'}
12301	MGI:3781411	{'nan'}
12302	MGI:3781416	{'nan'}
12303	MGI:3781428	{'nan'}
12304	MGI:3781463	{'nan'}
12305	MGI:5595335	{'nan'}
12306	MGI:3779677	{'nan'}
12307	MGI:3779678	{'nan'}
12308	MGI:3779917	{'nan'}
12309	MGI:3779918	{'nan'}
12310	MGI:3780046	{'nan'}
12311	MGI:3842085	{'nan'}
12312	MGI:3645300	{'nan'}
12313	MGI:1925013	{'nan'}
12314	MGI:3704118	{'nan'}
12315	MGI:5010781	{'nan'}
12316	MGI:5011587	{'nan'}
12317	MGI:5011853	{'nan'}
12318	MGI:3780866	{'nan'}
12319	MGI:3781411	{'nan'}
12320	MGI:3781416	{'nan'}
12321	MGI:3781428	{'nan'}
12322	MGI:3781463	{'nan'}
12323	MGI:5595335	{'nan'}
12324	MGI:3779677	{'nan'}
12325	MGI:3779678	{'nan'}
12326	MGI:3779917	{'nan'}
12327	MGI:3779918	{'nan'}
12328	MGI:3780046	{'nan'}
12329	MGI:3842085	{'nan'}
12330	MGI:3645300	{'nan'}
12331	MGI:1925013	{'nan'}
12332	MGI:3704118	{'nan'}
12333	MGI:5010781	{'nan'}
12334	MGI:5011587	{'nan'}
12335	MGI:5011853	{'nan'}
12336	MGI:3780866	{'nan'}
12337	MGI:3781411	{'nan'}
12338	MGI:3781416	{'nan'}
12339	MGI:3781428	{'nan'}
12340	MGI:3781463	{'nan'}
12341	MGI:5595335	{'nan'}
12342	MGI:3779677	{'nan'}
12343	MGI:3779678	{'nan'}
12344	MGI:3779917	{'nan'}
12345	MGI:3779918	{'nan'}
12346	MGI:3780046	{'nan'}
12347	MGI:3842085	{'nan'}
12348	MGI:3645300	{'nan'}
12349	MGI:1925013	{'nan'}
12350	MGI:3704118	{'nan'}
12351	MGI:5010781	{'nan'}
12352	MGI:5011587	{'nan'}
12353	MGI:5011853	{'nan'}
12354	MGI:3780866	{'nan'}
12355	MGI:3781411	{'nan'}
12356	MGI:3781416	{'nan'}
12357	MGI:3781428	{'nan'}
12358	MGI:3781463	{'nan'}
12359	MGI:5595335	{'nan'}
12360	MGI:3779677	{'nan'}
12361	MGI:3779678	{'nan'}
12362	MGI:3779917	{'nan'}
12363	MGI:3779918	{'nan'}
12364	MGI:3780046	{'nan'}
12365	MGI:3842085	{'nan'}
12366	MGI:3645300	{'nan'}
12367	MGI:1925013	{'nan'}
12368	MGI:3704118	{'nan'}
12369	MGI:5010781	{'nan'}
12370	MGI:5011587	{'nan'}
12371	MGI:5011853	{'nan'}
12372	MGI:3780866	{'nan'}
12373	MGI:3781411	{'nan'}
12374	MGI:3781416	{'nan'}
12375	MGI:3781428	{'nan'}
12376	MGI:3781463	{'nan'}
12377	MGI:5595335	{'nan'}
12378	MGI:3779677	{'nan'}
12379	MGI:3779678	{'nan'}
12380	MGI:3779917	{'nan'}
12381	MGI:3779918	{'nan'}
12382	MGI:3780046	{'nan'}
12383	MGI:3842085	{'nan'}
12384	MGI:3645300	{'nan'}
12385	MGI:1925013	{'nan'}
12386	MGI:3704118	{'nan'}
12387	MGI:5010781	{'nan'}
12388	MGI:5011587	{'nan'}
12389	MGI:5011853	{'nan'}
12390	MGI:3780866	{'nan'}
12391	MGI:3781411	{'nan'}
12392	MGI:3781416	{'nan'}
12393	MGI:3781428	{'nan'}
12394	MGI:3781463	{'nan'}
12395	MGI:5595335	{'nan'}
12396	MGI:3779677	{'nan'}
12397	MGI:3779678	{'nan'}
12398	MGI:3779917	{'nan'}
12399	MGI:3779918	{'nan'}
12400	MGI:3780046	{'nan'}
12401	MGI:3842085	{'nan'}
12402	MGI:3645300	{'nan'}
12403	MGI:1925013	{'nan'}
12404	MGI:3704118	{'nan'}
12405	MGI:5010781	{'nan'}
12406	MGI:5011587	{'nan'}
12407	MGI:5011853	{'nan'}
12408	MGI:3780866	{'nan'}
12409	MGI:3781411	{'nan'}
12410	MGI:3781416	{'nan'}
12411	MGI:3781428	{'nan'}
12412	MGI:3781463	{'nan'}
12413	MGI:5595335	{'nan'}
12414	MGI:3779677	{'nan'}
12415	MGI:3779678	{'nan'}
12416	MGI:3779917	{'nan'}
12417	MGI:3779918	{'nan'}
12418	MGI:3780046	{'nan'}
12419	MGI:3842085	{'nan'}
12420	MGI:3645300	{'nan'}
12421	MGI:1925013	{'nan'}
12422	MGI:3650443	{'nan'}
12423	MGI:3651229	{'nan'}
12424	MGI:1916914	{'nan'}
12425	MGI:1922836	{'nan'}
12426	MGI:99447	{'nan'}
12427	MGI:3641784	{'nan'}
12428	MGI:3642388	{'nan'}
12429	MGI:3641725	{'nan'}
12430	MGI:3642183	{'nan'}
12431	MGI:5588961	{'nan'}
12432	MGI:1328315	{'nan'}
12433	MGI:3641784	{'nan'}
12434	MGI:3642388	{'nan'}
12435	MGI:3641725	{'nan'}
12436	MGI:3642183	{'nan'}
12437	MGI:5588961	{'nan'}
12438	MGI:1328315	{'nan'}
12439	MGI:3641784	{'nan'}
12440	MGI:3642388	{'nan'}
12441	MGI:3641725	{'nan'}
12442	MGI:3642183	{'nan'}
12443	MGI:5588961	{'nan'}
12444	MGI:1328315	{'nan'}
12445	MGI:3650443	{'nan'}
12446	MGI:3651229	{'nan'}
12447	MGI:1916914	{'nan'}
12448	MGI:1922836	{'nan'}
12449	MGI:2152338	{'nan'}
12450	MGI:1916946	{'nan'}
12451	MGI:1916911	{'nan'}
12452	MGI:5434097	{'nan'}
12453	MGI:3645197	{'nan'}
12454	MGI:1330835	{'nan'}
12455	MGI:2146359	{'nan'}
12456	MGI:2152338	{'nan'}
12457	MGI:1916946	{'nan'}
12458	MGI:1916911	{'nan'}
12459	MGI:5434097	{'nan'}
12460	MGI:3645197	{'nan'}
12461	MGI:1330835	{'nan'}
12462	MGI:2146359	{'nan'}
12463	MGI:2152338	{'nan'}
12464	MGI:1916946	{'nan'}
12465	MGI:1916911	{'nan'}
12466	MGI:5434097	{'nan'}
12467	MGI:3645197	{'nan'}
12468	MGI:1330835	{'nan'}
12469	MGI:2146359	{'nan'}
12470	MGI:2152338	{'nan'}
12471	MGI:1916946	{'nan'}
12472	MGI:1916911	{'nan'}
12473	MGI:5434097	{'nan'}
12474	MGI:3645197	{'nan'}
12475	MGI:1330835	{'nan'}
12476	MGI:2146359	{'nan'}
12477	MGI:3650443	{'nan'}
12478	MGI:3651229	{'nan'}
12479	MGI:1916914	{'nan'}
12480	MGI:1922836	{'nan'}
12481	MGI:3650443	{'nan'}
12482	MGI:3651229	{'nan'}
12483	MGI:1916914	{'nan'}
12484	MGI:1922836	{'nan'}
12485	MGI:1347350	{'nan'}
12486	MGI:3650326	{'nan'}
12487	MGI:1925164	{'MP:0005367', 'MP:0010771', 'MP:0005376', 'MP:0005390', 'MP:0005386', 'MP:0005375', 'MP:0005378', 'MP:0005385'}
12488	MGI:2157755	{'nan'}
12489	MGI:1925168	{'nan'}
12490	MGI:2157757	{'nan'}
12491	MGI:2157755	{'nan'}
12492	MGI:1925168	{'nan'}
12493	MGI:2157757	{'nan'}
12494	MGI:2157572	{'nan'}
12495	MGI:2157755	{'nan'}
12496	MGI:1925168	{'nan'}
12497	MGI:2157757	{'nan'}
12498	MGI:2157755	{'nan'}
12499	MGI:1925168	{'nan'}
12500	MGI:2157757	{'nan'}
12501	MGI:1918619	{'nan'}
12502	MGI:1330295	{'nan'}
12503	MGI:1916094	{'nan'}
12504	MGI:3642175	{'nan'}
12505	MGI:3643237	{'nan'}
12506	MGI:3649168	{'nan'}
12507	MGI:3642043	{'nan'}
12508	MGI:1916148	{'nan'}
12509	MGI:1330279	{'nan'}
12510	MGI:1916094	{'nan'}
12511	MGI:3642175	{'nan'}
12512	MGI:3643237	{'nan'}
12513	MGI:3649168	{'nan'}
12514	MGI:3642043	{'nan'}
12515	MGI:1916148	{'nan'}
12516	MGI:1330279	{'nan'}
12517	MGI:3652059	{'nan'}
12518	MGI:3651231	{'nan'}
12519	MGI:3651233	{'nan'}
12520	MGI:1918703	{'nan'}
12521	MGI:3652059	{'nan'}
12522	MGI:3651231	{'nan'}
12523	MGI:3651233	{'nan'}
12524	MGI:1918703	{'nan'}
12525	MGI:3652059	{'nan'}
12526	MGI:3651231	{'nan'}
12527	MGI:3651233	{'nan'}
12528	MGI:1918703	{'nan'}
12529	MGI:3652059	{'nan'}
12530	MGI:3651231	{'nan'}
12531	MGI:3651233	{'nan'}
12532	MGI:1918703	{'nan'}
12533	MGI:2685158	{'nan'}
12534	MGI:1916783	{'nan'}
12535	MGI:3646229	{'nan'}
12536	MGI:3652056	{'nan'}
12537	MGI:1916723	{'nan'}
12538	MGI:1913958	{'nan'}
12539	MGI:1913630	{'nan'}
12540	MGI:1913958	{'nan'}
12541	MGI:1913630	{'nan'}
12542	MGI:3705237	{'nan'}
12543	MGI:3650329	{'nan'}
12544	MGI:3709346	{'nan'}
12545	MGI:3652308	{'nan'}
12546	MGI:3652177	{'nan'}
12547	MGI:1916714	{'nan'}
12548	MGI:3651030	{'nan'}
12549	MGI:1916018	{'nan'}
12550	MGI:3652306	{'nan'}
12551	MGI:3652060	{'nan'}
12552	MGI:3651823	{'nan'}
12553	MGI:3650330	{'nan'}
12554	MGI:3622079	{'nan'}
12555	MGI:1923694	{'nan'}
12556	MGI:3651823	{'nan'}
12557	MGI:3650330	{'nan'}
12558	MGI:3622079	{'nan'}
12559	MGI:1923694	{'nan'}
12560	MGI:3705237	{'nan'}
12561	MGI:3650329	{'nan'}
12562	MGI:3709346	{'nan'}
12563	MGI:3652308	{'nan'}
12564	MGI:3652177	{'nan'}
12565	MGI:1916714	{'nan'}
12566	MGI:3651030	{'nan'}
12567	MGI:1916018	{'nan'}
12568	MGI:3652306	{'nan'}
12569	MGI:3652060	{'nan'}
12570	MGI:3651823	{'nan'}
12571	MGI:3650330	{'nan'}
12572	MGI:3622079	{'nan'}
12573	MGI:1923694	{'nan'}
12574	MGI:3651823	{'nan'}
12575	MGI:3650330	{'nan'}
12576	MGI:3622079	{'nan'}
12577	MGI:1923694	{'nan'}
12578	MGI:3651823	{'nan'}
12579	MGI:3650330	{'nan'}
12580	MGI:3622079	{'nan'}
12581	MGI:1923694	{'nan'}
12582	MGI:3651823	{'nan'}
12583	MGI:3650330	{'nan'}
12584	MGI:3622079	{'nan'}
12585	MGI:1923694	{'nan'}
12586	MGI:3651823	{'nan'}
12587	MGI:3650330	{'nan'}
12588	MGI:3622079	{'nan'}
12589	MGI:1923694	{'nan'}
12590	MGI:3705237	{'nan'}
12591	MGI:3650329	{'nan'}
12592	MGI:3709346	{'nan'}
12593	MGI:3652308	{'nan'}
12594	MGI:3652177	{'nan'}
12595	MGI:1916714	{'nan'}
12596	MGI:3651030	{'nan'}
12597	MGI:1916018	{'nan'}
12598	MGI:3652306	{'nan'}
12599	MGI:3652060	{'nan'}
12600	MGI:5588894	{'nan'}
12601	MGI:5623345	{'nan'}
12602	MGI:3782743	{'nan'}
12603	MGI:5791454	{'nan'}
12604	MGI:1354732	{'nan'}
12605	MGI:1918873	{'nan'}
12606	MGI:1354758	{'nan'}
12607	MGI:5588894	{'nan'}
12608	MGI:5623345	{'nan'}
12609	MGI:3782743	{'nan'}
12610	MGI:5791454	{'nan'}
12611	MGI:1354732	{'nan'}
12612	MGI:1918873	{'nan'}
12613	MGI:1354758	{'nan'}
12614	MGI:5588894	{'nan'}
12615	MGI:5623345	{'nan'}
12616	MGI:3782743	{'nan'}
12617	MGI:5791454	{'nan'}
12618	MGI:1354732	{'nan'}
12619	MGI:1918873	{'nan'}
12620	MGI:1354758	{'nan'}
12621	MGI:5588894	{'nan'}
12622	MGI:5623345	{'nan'}
12623	MGI:3782743	{'nan'}
12624	MGI:5791454	{'nan'}
12625	MGI:1354732	{'nan'}
12626	MGI:1918873	{'nan'}
12627	MGI:1354758	{'nan'}
12628	MGI:5791173	{'nan'}
12629	MGI:2149673	{'nan'}
12630	MGI:5588894	{'nan'}
12631	MGI:5623345	{'nan'}
12632	MGI:3782743	{'nan'}
12633	MGI:5791454	{'nan'}
12634	MGI:1354732	{'nan'}
12635	MGI:1918873	{'nan'}
12636	MGI:1354758	{'nan'}
12637	MGI:5622000	{'nan'}
12638	MGI:3647476	{'nan'}
12639	MGI:5588894	{'nan'}
12640	MGI:5623345	{'nan'}
12641	MGI:3782743	{'nan'}
12642	MGI:5791454	{'nan'}
12643	MGI:1354732	{'nan'}
12644	MGI:1918873	{'nan'}
12645	MGI:1354758	{'nan'}
12646	MGI:1915887	{'nan'}
12647	MGI:3704467	{'nan'}
12648	MGI:3711943	{'nan'}
12649	MGI:1330228	{'nan'}
12650	MGI:1915734	{'nan'}
12651	MGI:1918613	{'MP:0005387', 'MP:0005371', 'MP:0005378', 'MP:0005379', 'MP:0005397', 'MP:0005385'}
12652	MGI:1330293	{'MP:0005387', 'MP:0005388', 'MP:0005389', 'MP:0005390', 'MP:0005386', 'MP:0005378', 'MP:0005397', 'MP:0005385'}
12653	MGI:3652067	{'nan'}
12654	MGI:3649436	{'nan'}
12655	MGI:3650331	{'nan'}
12656	MGI:1309997	{'nan'}
12657	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12658	MGI:3652067	{'nan'}
12659	MGI:3649436	{'nan'}
12660	MGI:3650331	{'nan'}
12661	MGI:1309997	{'nan'}
12662	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12663	MGI:3652067	{'nan'}
12664	MGI:3649436	{'nan'}
12665	MGI:3650331	{'nan'}
12666	MGI:1309997	{'nan'}
12667	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12668	MGI:3652067	{'nan'}
12669	MGI:3649436	{'nan'}
12670	MGI:3650331	{'nan'}
12671	MGI:1309997	{'nan'}
12672	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12673	MGI:3652067	{'nan'}
12674	MGI:3649436	{'nan'}
12675	MGI:3650331	{'nan'}
12676	MGI:1309997	{'nan'}
12677	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12678	MGI:3652067	{'nan'}
12679	MGI:3649436	{'nan'}
12680	MGI:3650331	{'nan'}
12681	MGI:1309997	{'nan'}
12682	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12683	MGI:3652067	{'nan'}
12684	MGI:3649436	{'nan'}
12685	MGI:3650331	{'nan'}
12686	MGI:1309997	{'nan'}
12687	MGI:3650333	"{'MP:0005387', 'MP:0005367', 'MP:0005390', 'MP:0005378', 'MP:0005379', 'MP:0005382', 'MP:0005397', ""'MP:0005367"", ""MP:0005397'""}"
12688	MGI:3652067	{'nan'}
12689	MGI:3649436	{'nan'}
12690	MGI:3650331	{'nan'}
12691	MGI:1309997	{'nan'}
